packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
18,2.9886966073430776,255,-1,1,0.34584033706325856,0.14065363071061077,2.773574101428406,-255.0,-749.0
19,3.1293502380536884,259,-1,1,0.14065363071061077,0.3054656184857105,2.914227732139017,-259.0,-1008.0
20,3.434815856539399,256,1,1,0.3054656184857105,0.11186966918756625,3.2196933506247274,256.0,-752.0
21,3.546685525726965,252,1,1,0.11186966918756625,0.12314590046454432,3.3315630198122936,252.0,-500.0
22,3.6698314261915095,239,1,1,0.12314590046454432,0.003753000080294999,3.454708920276838,239.0,-261.0
23,3.6735844262718045,252,1,1,0.003753000080294999,0.11884036476402571,3.458461920357133,252.0,-9.0
24,3.79242479103583,250,-1,1,0.11884036476402571,0.0450556106865041,3.5773022851211587,-250.0,-259.0
25,3.8374804017223343,251,1,1,0.0450556106865041,0.15669406323389756,3.6223578958076628,251.0,-8.0
26,3.994174464956232,239,-1,1,0.15669406323389756,0.1860865458679859,3.7790519590415603,-239.0,-247.0
27,4.180261010824218,248,1,1,0.1860865458679859,0.13153431478126443,3.9651385049095462,248.0,1.0
28,4.311795325605482,248,-1,1,0.13153431478126443,0.25688359246840076,4.09667281969081,-248.0,-247.0
29,4.568678918073883,230,1,1,0.25688359246840076,0.02002301166514986,4.353556412159211,230.0,-17.0
30,4.588701929739033,232,1,1,0.02002301166514986,0.26024698586360184,4.373579423824361,232.0,215.0
31,4.848948915602635,294,-1,1,0.26024698586360184,0.015370385819861276,4.633826409687963,-294.0,-79.0
32,4.864319301422496,264,1,1,0.015370385819861276,0.038084413707663245,4.649196795507824,264.0,185.0
33,4.902403715130159,248,1,1,0.038084413707663245,0.1664610022680595,4.687281209215487,248.0,433.0
34,5.068864717398219,251,-1,1,0.1664610022680595,0.12857256302886721,4.853742211483547,-251.0,182.0
35,5.197437280427086,256,-1,1,0.12857256302886721,0.006483354718367806,4.982314774512414,-256.0,-74.0
36,5.203920635145454,247,-1,1,0.006483354718367806,0.12693515924602394,4.988798129230782,-247.0,-321.0
37,5.330855794391478,246,1,1,0.12693515924602394,0.0006836528718077162,5.115733288476806,246.0,-75.0
38,5.331539447263285,244,1,1,0.0006836528718077162,0.025122005140900683,5.116416941348613,244.0,169.0
39,5.356661452404186,254,-1,1,0.025122005140900683,0.021562726128704135,5.141538946489514,-254.0,-85.0
40,5.37822417853289,261,1,1,0.021562726128704135,0.11970159814130454,5.163101672618218,261.0,176.0
41,5.497925776674195,264,-1,1,0.11970159814130454,0.0326225962092499,5.282803270759523,-264.0,-88.0
42,5.530548372883445,242,1,1,0.0326225962092499,0.00837569867385568,5.315425866968773,242.0,154.0
43,5.5389240715573,238,-1,1,0.00837569867385568,0.05229171829705681,5.323801565642628,-238.0,-84.0
44,5.591215789854357,235,1,1,0.05229171829705681,0.24730999596648484,5.376093283939685,235.0,151.0
45,5.838525785820842,235,-1,1,0.24730999596648484,0.060940133675030594,5.62340327990617,-235.0,-84.0
46,5.8994659194958725,243,-1,1,0.060940133675030594,0.11352414189433979,5.6843434135812005,-243.0,-327.0
47,6.012990061390212,256,1,1,0.11352414189433979,0.02851697231272965,5.79786755547554,256.0,-71.0
48,6.041507033702942,248,1,1,0.02851697231272965,0.11293717615853804,5.82638452778827,248.0,177.0
49,6.15444420986148,246,-1,1,0.11293717615853804,0.08003216489013809,5.939321703946808,-246.0,-69.0
50,6.234476374751618,269,-1,1,0.08003216489013809,0.11493694603303872,6.019353868836946,-269.0,-338.0
51,6.349413320784657,236,-1,1,0.11493694603303872,0.021117325273265486,6.134290814869985,-236.0,-574.0
52,6.370530646057922,237,1,1,0.021117325273265486,0.018610146128050786,6.15540814014325,237.0,-337.0
53,6.389140792185973,255,-1,1,0.018610146128050786,0.0713710029857273,6.174018286271301,-255.0,-592.0
54,6.4605117951717,244,1,1,0.0713710029857273,0.032873719714574534,6.245389289257028,244.0,-348.0
55,6.493385514886275,261,1,1,0.032873719714574534,0.4193448267835391,6.278263008971603,261.0,-87.0
56,6.912730341669814,269,1,1,0.4193448267835391,0.011445834899267204,6.697607835755142,269.0,182.0
57,6.924176176569081,246,-1,1,0.011445834899267204,inf,6.709053670654409,-246.0,-64.0
