packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
41,3.199969065601843,158,-1,1,0.02864516257682226,0.028883806076060115,3.0639592003359857,-158.0,-392.0
42,3.228852871677903,166,1,1,0.028883806076060115,0.004179093936568901,3.092843006412046,166.0,-226.0
43,3.233031965614472,136,-1,1,0.004179093936568901,0.21064087717082725,3.0970221003486147,-136.0,-362.0
44,3.443672842785299,136,1,1,0.21064087717082725,0.056364898373592265,3.307662977519442,136.0,-226.0
45,3.5000377411588914,128,-1,1,0.056364898373592265,0.08038512931409691,3.364027875893034,-128.0,-354.0
46,3.5804228704729884,151,-1,1,0.08038512931409691,0.12471334595606542,3.444413005207131,-151.0,-505.0
47,3.7051362164290538,172,-1,1,0.12471334595606542,0.0973925109044198,3.5691263511631965,-172.0,-677.0
48,3.8025287273334736,143,1,1,0.0973925109044198,0.02739475033952754,3.6665188620676163,143.0,-534.0
49,3.829923477673001,161,1,1,0.02739475033952754,0.11735034149298107,3.693913612407144,161.0,-373.0
50,3.947273819165982,155,-1,1,0.11735034149298107,0.03348566610779491,3.811263953900125,-155.0,-528.0
51,3.980759485273777,164,-1,1,0.03348566610779491,0.08155633633814086,3.84474962000792,-164.0,-692.0
52,4.062315821611918,152,1,1,0.08155633633814086,0.10922750314474605,3.9263059563460607,152.0,-540.0
53,4.171543324756664,159,1,1,0.10922750314474605,0.06018761781081583,4.035533459490806,159.0,-381.0
54,4.23173094256748,170,-1,1,0.06018761781081583,0.2071804535309436,4.095721077301622,-170.0,-551.0
55,4.4389113960984234,178,1,1,0.2071804535309436,inf,4.302901530832566,178.0,-373.0
