packet_id,timestamp,length,direction,burst_id,gap_before,gap_after,rel_time,viz_bytes,cumulative_sum
38,4.650359417970686,201,1,1,0.024233648399361485,0.0011860849209410773,4.483056389047484,201.0,756.0
39,4.6515455028916275,198,1,1,0.0011860849209410773,0.03555546057247838,4.4842424739684255,198.0,954.0
40,4.687100963464106,213,1,1,0.03555546057247838,0.003975738351897462,4.519797934540904,213.0,1167.0
41,4.691076701816003,186,-1,1,0.003975738351897462,0.3738650626621247,4.523773672892801,-186.0,981.0
42,5.064941764478128,190,1,1,0.3738650626621247,0.080174199611454,4.897638735554926,190.0,1171.0
43,5.145115964089582,195,-1,1,0.080174199611454,0.007441778526709797,4.97781293516638,-195.0,976.0
44,5.152557742616292,188,-1,1,0.007441778526709797,0.04156182041111478,4.98525471369309,-188.0,788.0
45,5.194119563027407,196,1,1,0.04156182041111478,0.027826309604366273,5.026816534104205,196.0,984.0
46,5.221945872631773,213,1,1,0.027826309604366273,0.011356163594570035,5.054642843708571,213.0,1197.0
47,5.233302036226343,200,-1,1,0.011356163594570035,0.14711143280976735,5.065999007303141,-200.0,997.0
48,5.38041346903611,199,1,1,0.14711143280976735,0.043170880768756525,5.213110440112908,199.0,1196.0
49,5.423584349804867,210,-1,1,0.043170880768756525,0.02078150568562087,5.256281320881665,-210.0,986.0
50,5.444365855490488,211,1,1,0.02078150568562087,0.24378629974987032,5.277062826567286,211.0,1197.0
51,5.688152155240358,185,1,1,0.24378629974987032,0.19743485522168847,5.520849126317156,185.0,1382.0
52,5.8855870104620465,228,-1,1,0.19743485522168847,0.05089910261171937,5.718283981538844,-228.0,1154.0
53,5.936486113073766,214,-1,1,0.05089910261171937,0.07903994034064343,5.769183084150564,-214.0,940.0
54,6.015526053414409,203,-1,1,0.07903994034064343,inf,5.848223024491207,-203.0,737.0
